url,status,url_length,domain_length,protocol,subdomains,special_characters_count,digits,letters,directories_count,parameters_count,has_ip,tld,has_multiple_urls,has_credentials,shannon_entropy,relative_entropy
https://null-byte.wonderhowto.com/how-to/hack-like-pro-spoof-dns-lan-redirect-traffic-your-fake-website-0151620/,0,112,25,https,1,15,7,84,2,0,0,com,0,0,4.533166750004372,-0.0721808412560231
http://www.andreamigliaccio.it/components/com_ajax/chase.summary,1,64,23,http,1,4,0,54,3,0,0,it,0,0,4.308518072054203,0.2173004791640519
http://www.namestation.com/domain-search,0,40,19,http,1,3,0,33,1,0,0,com,0,0,4.027567157116929,0.2270674807044058
https://www.buyguy.gb.net/wp-ATT/attlatestpage,1,46,17,https,2,4,0,37,2,0,0,net,0,0,4.014302782900044,0.5042986808519518
http://idocall.com/error-detection/digital-error-detection-and-correction-techniques.html,0,89,11,http,0,8,0,76,2,0,0,com,0,0,4.0342681969418095,-0.0488280205129511
http://betasus199.blogspot.com,1,30,23,http,1,2,3,22,0,0,0,com,0,0,3.9898980954642873,-0.0042384652008064
http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=sara@fit-online.com,1,111,17,http,0,8,0,93,7,1,0,ru,0,1,4.410180829491133,0.5823671563939443
http://tamanastar.blogfa.com,0,28,21,http,1,2,0,23,0,0,0,com,0,0,3.821296333684861,0.3147666909731781
https://fas.org/irp/congress/2011_rpt/ssci.pdf,0,46,7,https,0,3,4,32,4,0,0,org,0,0,4.093682879734897,0.0258241724104548
https://monagentimmobilier.net/cbrn/hnc.html,1,44,22,https,0,2,0,37,2,0,0,net,0,0,3.971160176469932,0.3294898796028925
https://desktop.bg/,0,19,10,https,0,1,0,14,0,0,0,bg,0,0,3.536886723742166,0.3002934409839043
http://whatismyipaddress.com/isp,0,32,21,http,0,1,0,27,1,0,0,com,0,0,3.9056390622295662,0.1621693989007328
http://image.guardian.co.uk/sys-files/Guardian/documents/2003/07/25/fullreport_errata.pdf,0,89,20,http,2,6,8,65,7,0,0,uk,0,0,4.598780274696711,0.4093215027334043
http://hainline.org/shev/Crypt/login.html,1,41,12,http,0,2,0,33,3,0,0,org,0,0,4.043544614839371,0.6130822836894326
https://winningwp.com/best-cdn-content-delivery-networks-services-for-wordpress/,0,80,13,https,0,8,0,67,1,0,0,com,0,0,4.20826035925452,-0.0622094047056168
http://boiclub.com/canvas/themes/wetransfer/wt/wt/sign-in/wt.php,1,64,11,http,0,3,0,51,7,0,0,com,0,0,4.219449265965603,0.5373184423791472
http://nilepack.net/images/jpg/login.php,1,40,12,http,0,2,0,32,3,0,0,net,0,0,3.9470851333950874,0.3882093568091118
http://www.cosplayc.com/,0,24,16,http,1,2,0,18,0,0,0,com,0,0,3.6572682296173897,0.0755638421684278
http://incrivel-jjlhocorra.com/produto/1595348378/smartphone-samsung-galaxy-a50-128gb-25mp-tela-6-4-branco-sm-a505gzwszto/p/bc93b1b2gk/te/sga5/&amp;uid=5549404560,1,162,23,http,0,15,37,98,8,0,0,com,0,0,4.98441641876075,-0.2800041877754882
http://www.zhan.com/,0,20,12,http,1,2,0,14,0,0,0,com,0,0,3.546439344671015,-0.0181044540160737
https://www.computerhope.com/issues/ch001350.htm,0,48,20,https,1,3,6,34,2,0,0,com,0,0,4.084147917027245,-0.2191337487223053
https://bancol0mbiasa.webcindario.com/VALIDATEPASSWORDscisCjbTnfpNmVKQgeSUxnzRLmBdbq2BSLvH8jz8T1eNjJrxD2uact4fC1fGWN1VgTRClno-back-button.html,1,142,29,https,1,5,9,124,1,0,0,com,0,0,5.533702820554869,2.1676315678732627
http://minecraftentxt.blogspot.com/,0,35,27,http,1,2,0,29,0,0,0,com,0,0,4.071581588126283,0.3986796580161615
http://work.chron.com/aggressive-behavior-workplace-17525.html,0,62,14,http,1,6,5,47,1,0,0,com,0,0,4.538896214227932,0.1300652772895381
http://www.thaithesims4.com/,0,28,20,http,1,2,1,21,0,0,0,com,0,0,3.7264741182543752,-0.0630600622966679
http://www.pcmag.com/reviews/mp3-players,0,40,13,http,1,3,1,31,2,0,0,com,0,0,4.184183719779188,0.1922764541019642
https://jbouy-my.sharepoint.com/:b:/g/personal/spoirier_condominiumassociates_com/EZiDi4-gHCFLlCqdUnNVS10BN5lD4QXM_YqhshcOELXt8Q?e=hJZaBn,1,137,23,https,1,9,6,112,5,1,0,com,0,0,5.290637266720943,1.686475487485881
http://tudopraeurotrucksimulator.blogspot.com/,0,46,38,http,1,2,0,40,0,0,0,com,0,0,4.033794020992213,0.336146216681895
https://www.kisa.link/Mxk3L1,1,28,13,https,1,2,2,20,1,0,0,link,0,0,4.012188403968661,0.1875472703266752
https://www.appearanches.com/cube/u.php,1,39,20,https,1,3,0,31,2,0,0,com,0,0,3.897223616620771,0.2483352398530937
https://www.youtube.com/watch?v=QZrcZV54784,0,43,15,https,1,4,5,30,1,1,0,com,0,0,4.553944405764262,0.5447699492181844
http://www.christmascartoons.org/wp-includes/reset/first.php,1,60,25,http,1,4,0,50,3,0,0,org,0,0,4.194087996100047,0.4022232540208632
https://techterms.com/definition/ram,0,36,13,https,0,1,0,30,2,0,0,com,0,0,3.895638807527667,0.2821548282677687
https://www.informatiquenews.fr/,0,32,23,https,1,2,0,26,0,0,0,fr,0,0,4.015319531114783,0.094449945151822
https://surb.madebyhaley.com/htn?tu=Z4NwlG1ocGKclX2mmHKTaIF_YKCDomZjbGKjY31y/amuehlem%40gmx.ch,1,94,20,https,1,7,7,75,1,1,0,com,0,0,5.148855176279573,1.52453059293439
http://outlook-webapp-portal.el.r.appspot.com/ver.html,1,54,38,http,3,7,0,43,1,0,0,com,0,0,3.9900685216792513,0.3414769857916328
https://personalbravery.com/authflow/verification/,1,50,19,https,0,1,0,43,2,0,0,com,0,0,4.261467880199449,0.4473804515362203
http://www.businesstimes.com.sg/transport,0,41,24,http,2,3,0,34,1,0,0,sg,0,0,4.006720834246032,0.4025427759270258
https://www.finanzen.fr/,0,24,15,https,1,2,0,18,0,0,0,fr,0,0,3.740601562950723,0.0124673043291945
http://lonestarsanitation.com/wp-includes/SimplePie/Cache/zamalik/dafa/myaccount/update_billing,1,95,22,http,0,3,0,82,7,0,0,com,0,0,4.424553309276572,0.535010439288406
http://icerink.today/WeTransferAuto/index.php?email=&email&,1,59,13,http,0,6,0,48,2,3,0,today,0,0,4.537150202154141,1.1650496757037214
https://linkedinprofile.nw.r.appspot.com/off365.html?payment%20codeAAQkADUyYzNhODUwLTAwNzYtNGE2YS04YWQ1LWI2Yjg5MWY5NzM2ZAAQADKpx%20lv1KxDr2OE5uAPrZw=,1,149,32,https,3,9,18,118,1,1,0,com,0,0,5.526590816195529,2.162888491036377
https://html.house/mbzi6e9i.html,1,32,10,https,0,2,2,24,1,0,0,house,0,0,3.890319531114783,-0.1067771095608682
http://www.queen-of-theme-party-games.com/mickey-mouse-birthday-party-ideas.html,0,80,34,http,1,11,0,65,1,0,0,com,0,0,4.386803095506428,0.0244510249103483
http://www.loraincounty.us/platform/cms/files/2015/Charles-Berry-Bridge-Brochure.pdf,0,84,19,http,1,6,4,66,5,0,0,us,0,0,4.635592572152117,0.6990208656499568
https://www.tumblr.com/safe-mode?url=http%3A%2F%2Finceztum.tumblr.com%2F,0,72,14,https,1,11,4,53,1,1,0,com,0,0,4.642768793411737,0.9888771280555018
http://google-apps.cz/,1,22,14,http,0,2,0,16,0,0,0,cz,0,0,3.754441845713344,0.2180808891761043
https://voiced-exhausts.000webhostapp.com/,1,42,33,https,1,3,3,32,0,0,0,com,0,0,4.189238255803027,-0.0257226401058937
http://www.tutorialspoint.com/computer_fundamentals/computer_memory.htm,0,71,22,http,1,5,0,61,2,0,0,com,0,0,4.2136200493282265,-0.0576147880861686
http://www.online-tech-tips.com/computer-tips/setup-ftp-server-in-windows-iis/,0,78,24,http,1,10,0,62,2,0,0,com,0,0,4.094250098085523,-0.0703228927981221
https://www.saylor.org/site/wp-content/uploads/2014/12/CS403-1.10-Database-Design-2nd-Edition-CCBY.pdf,0,102,14,https,1,11,13,69,6,0,0,org,0,0,4.771382912138808,0.7270613827264155
https://www.ancientegyptonline.co.uk/,0,37,28,https,2,3,0,30,0,0,0,uk,0,0,4.046762824854522,0.360637160396252
https://www.stortrk.com/i/DFBHL/2CTPL/?source_id=&amp;sub1=sufyan,1,65,15,https,1,7,2,48,3,2,0,com,0,0,4.943306805529724,1.732034795203242
http://boconceptla.com/fotosmuebles/pe/bc/en/B/index.php,1,56,15,http,0,2,0,45,6,0,0,com,0,0,4.053090083530328,0.572676313283421
https://www.05366.com.ua/,0,25,16,https,2,3,5,13,0,0,0,ua,0,0,3.9132696895151073,-0.4198184908958241
http://www.thefullwiki.org/Latency_stage,0,40,19,http,1,3,0,33,1,0,0,org,0,0,4.293942707918268,0.1636036166478991
https://agrover.uz/.well-known/pki-validation/bancor/2ca368f8f059dacca0cd71caefc9d447,1,85,10,https,0,4,15,59,4,0,0,uz,0,0,4.836560530588161,-0.1493417049685326
https://ghadirigraphic.ir/grainer/index.php,1,43,17,https,0,2,0,36,2,0,0,ir,0,0,3.7837254411418497,0.0357819347076798
http://xmz.sushmagp.com,1,23,16,http,1,2,0,18,0,0,0,com,0,0,3.795088586397733,-0.0290802856886691
http://shadetreetechnology.com/V4/validation/9c033c57f1aadf500e35be384a25694f,1,77,23,http,0,1,21,49,3,0,0,com,0,0,4.734146690456657,-0.5333252895943903
https://docs.google.com/document/d/e/2PACX-1vQIh1x9jaWLZ3sIEu2xmppzhZTZazh8vs46yzuN7JcWpiLP-hsV57bpGYmnaJNjwUkZwwOnJchRR0Lw/pub,1,127,15,https,1,4,13,102,5,0,0,com,0,0,5.527747238711727,1.7343760817407914
http://www.payscale.com/research/US/Job=Digital_Media_Specialist/Salary,0,71,16,http,1,5,0,59,4,0,0,com,0,0,4.4525148171945705,0.7859588982744588
http://www.horoscopeswithin.com/pdf/lunar_return.pdf,0,52,24,http,1,4,0,43,2,0,0,com,0,0,4.233811593016276,0.1256432958708715
https://dev.typetraction.com/GOUV/interac2019v2/directing/desjardins/identifiantunique/indentification.php,1,106,20,https,1,3,5,89,6,0,0,com,0,0,4.4036519305121695,0.4242922067521342
http://idealcaisse.fr/cs/,1,25,14,http,0,1,0,19,1,0,0,fr,0,0,3.7336606896881857,0.4364795539103537
http://spherical-door-277805.uc.r.appspot.com/off365.html?payment%20codeAAQkADUyYzNhODUwLTAwNzYtNGE2YS04YWQ1LWI2Yjg5MWY5NzM2ZAAQADKpx%20lv1KxDr2OE5uAPrZw=,1,154,38,http,3,11,24,115,1,1,0,com,0,0,5.569025483132769,1.9831575007924536
https://teploteka.com.ua/,0,25,16,https,1,2,0,19,0,0,0,ua,0,0,3.7336606896881848,0.4923742134726871
http://interoptika.hu/mail/,1,27,14,http,0,1,0,21,1,0,0,hu,0,0,3.7639657428240825,0.4049869847897047
https://felix.neocities.org/,0,28,19,https,1,2,0,22,0,0,0,org,0,0,3.91379956460568,0.4578022585520759
http://www.nixtechnix.com/hhhh/li/login.php?cmd=login_submit&id=978b049c2685b8e657722af987e1e62d978b049c2685b8e657722af987e1e62d&session=978b049c2685b8e657722af987e1e62d978b049c2685b8e657722af987e1e62d,1,201,18,http,1,10,92,93,3,3,0,com,0,0,4.743426100064089,-1.6562154618264624
http://mavibets.blogspot.com,1,28,21,http,1,2,0,23,0,0,0,com,0,0,3.9232517969803378,0.3865962306660869
https://tabs.ultimate-guitar.com/s/sex_pistols/god_save_the_queen_crd.htm,0,73,24,https,1,9,0,58,3,0,0,com,0,0,4.334493183077752,-0.4055508039586645
https://citrulline.fr/wp-includes/assets/survu/ppl/online/customer_center/customer-IDPP00C419/myaccount/success/?cmd=_session=EG&amp;,1,133,13,https,0,9,5,105,9,2,0,fr,0,0,4.643813035890024,0.7705624181237968
http://www.encyclo.co.uk/meaning-of-LATENCY,0,43,17,http,2,5,0,34,1,0,0,uk,0,0,4.623257196260683,1.364470290436805
https://www.phoenix.org.uk/,0,27,18,https,2,3,0,20,0,0,0,uk,0,0,3.930270372293455,0.3357128700015258
https://mazeadvokater-my.sharepoint.com/:b:/g/personal/sh_mazeadvokater_se/EQK6ogpy2wVKr18Ck_YFDOUBHXQg6-_nZP2Ol6nLRetZ1w?e=6rHdQ1,1,130,31,https,1,10,10,100,5,1,0,com,0,0,5.271567909413487,1.3468871247299552
https://azurefetcherstorage.blob.core.windows.net/contentfreshnesshourlyslapiclick/https-secure-bankofamerica-com-auth-forgot-reset-entry-reason-msgsfr01,1,153,41,https,3,13,2,133,2,0,0,net,0,0,4.387850670712839,0.1336808754834295
https://play2win.buzz/unlock/netflix/,1,37,13,https,0,1,1,29,2,0,0,buzz,0,0,4.29393166344173,0.235778918343948
https://mt54467891.webcindario.com/cox.full/cox.full/Zo/stepCoxMail/log/sycho/SecurityID.html?preccessingid=86a382b8c4f578e7afdcfeee5d17a820-86a382b8c4f578e7afdcfeee5d17a820-86a382b8c4f578e7afdcfeee5d17a82086a382b8c4f578e7afdcfeee5d17a82086a382b8c4f578e7afdcfeee5d17a82086a382b8c4f578e7afdcfeee5d17a82086a382b8c4f578e7afdcfeee5d17a82086a382b8c4f578e7afdcfeee5d17a82086a382b8c4f578e7afdcfeee5d17a82086a382b8c4f578e7afdcfeee5d17a82086a382b8c4f578e7afdcfeee5d17a820,1,462,26,https,1,9,195,248,7,1,0,com,0,0,4.505488713104081,-1.819068907602247
http://alpreco.ro/wp-content/uploads/attractionvk.html,1,54,10,http,0,3,0,45,3,0,0,ro,0,0,4.120835077024071,0.4015130762751109
https://www.hugedomains.com/domain_profile.cfm?d=airesdecambio&e=com,0,68,19,https,1,8,0,56,1,2,0,com,0,0,4.451310179982967,0.5137147650717194
http://vbf9iuherwiu.wl.r.appspot.com/wp-content/css.php,1,55,29,http,3,6,1,43,2,0,0,com,0,0,4.242356024177493,0.3882363463937249
http://universalium.academic.ru/149546/mimosa,0,45,24,http,1,2,6,32,2,0,0,ru,0,0,4.363966707392708,0.0240133953893958
http://gsk-mozirje.si/wp-content/plugins/wpsecone/icscards.nl/weiter.html,1,73,14,http,0,5,0,60,5,0,0,si,0,0,4.310721436591319,0.4664257106515488
http://www.slideserve.com/chip/kyoto-protocol-of-1997,0,53,18,http,1,5,4,39,2,0,0,com,0,0,4.342525700502433,-0.0325452783011254
http://www.lightlink.com.cn/sites/default/files/2017-10/cfmjpg,1,62,20,http,2,4,6,44,5,0,0,cn,0,0,4.505963246809119,0.2696242534683495
https://j.mp/2DgFwAC,1,20,4,https,0,1,1,14,1,0,0,mp,0,0,3.884183719779189,1.0350644838894578
http://thatsmint.work/newsletter-FnVbKqu/irs,1,44,14,http,0,2,0,37,2,0,0,work,0,0,4.262362653567817,0.6644564257790737
https://tr.foursquare.com/v/the-hardware-store/4a2ff541f964a520fa981fe3,0,71,17,https,1,4,15,46,3,0,0,com,0,0,4.538792239998412,-0.5181074034405801
http://www.google.co.id/patents/US4527451,0,41,16,http,2,3,7,26,2,0,0,id,0,0,4.375487065435391,0.245038880961256
https://www.parfumuri-timisoara.ro/?SID=f79h0tdqocm3a6iehmn0easiv5,0,66,26,https,1,5,7,50,0,1,0,ro,0,0,4.786913536635867,0.440711077743279
http://www.namdargroup.ir/,0,26,18,http,1,2,0,20,0,0,0,ir,0,0,3.8441065448145375,0.3079892100529975
https://support.apple.com/kb/HT204790,0,37,17,https,1,2,6,24,2,0,0,com,0,0,4.334736393288403,0.3030687207201932
http://login-outlook-office365.el.r.appspot.com/accessed11,1,58,40,http,3,6,5,43,1,0,0,com,0,0,4.411150875112165,0.2591038075946301
http://www.techradar.com/reviews/new-nokia-3310-2017-review,0,59,17,http,1,6,8,40,2,0,0,com,0,0,4.403249616901768,-0.3073548314077011
http://ehan.org/bbs/chat/validate,1,33,8,http,0,1,0,26,3,0,0,org,0,0,3.9424387261281417,0.5029778832354653
http://accountchckecker-update-now.drpiza.com/accountasecurre/update-information--safety-and-securit,1,100,38,http,1,9,0,86,2,0,0,com,0,0,4.216622160287628,-0.04889851424533
http://www.ijedr.org/papers/IJEDR1302022.pdf,0,44,13,http,1,3,7,29,2,0,0,org,0,0,4.481714572986074,0.604423717228599
https://ru.cam.exposed/,1,23,14,https,1,2,0,17,0,0,0,exposed,0,0,3.8820451081368623,0.52781626301892
https://www.brightdestructive.com/RTN27/6JHXF/?creative_id=39sub1=31040_3162255_13&sub2=4627_588053351_0_0_0_2787819_57_1286_49011_3162255_10_993&sub3=57,1,153,25,https,1,23,70,54,2,3,0,com,0,0,4.910773501893624,-2.062940543046078
http://www.franktechnik.com/13DCAE46FBCDDC29B0A839E91820F07A/,1,61,20,http,1,2,17,37,1,0,0,com,0,0,4.86050434551134,0.6162517093612884
https://fr.cam.exposed/,1,23,14,https,1,2,0,17,0,0,0,exposed,0,0,3.8820451081368623,0.4635880789458366
http://www.support-appleld.com.secureupdate.duilawyeryork.com/ap/4273047715ffaa4/?cmd=_update&dispatch=4273047715ffaa4e0&locale=_US,1,131,54,http,4,14,23,88,2,3,0,com,0,0,4.841058877717118,-0.0069270286410505
https://healthandwellnessgel.com/wp-content/languages/b2020123/1/,1,65,24,https,0,2,8,47,4,0,0,com,0,0,4.295370222435671,0.0621183709944076
http://www.urdupdfbooks.com,0,27,20,http,1,2,0,22,0,0,0,com,0,0,3.95822916866988,0.0340708736032304
http://www.msnbc.com/,0,21,13,http,1,2,0,15,0,0,0,com,0,0,3.5585186130489057,0.090810427393889
https://oldstyle.ro/a,1,21,11,https,0,1,0,16,1,0,0,ro,0,0,3.6537567082870006,0.4605315635001006
http://mathsinstruments.me.uk,0,29,22,http,1,2,0,24,0,0,0,uk,0,0,3.715932185515029,0.0980547571301482
https://www.astrologyonline.eu/Astro_MemoNew/Profilo.asp,0,56,22,https,1,4,0,47,2,0,0,eu,0,0,4.344566583470219,0.7450996300850622
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/16a2708e7bde45a/?cmd=_update&dispatch=16a2708e7bde45ab1&locale=_US,1,128,50,https,3,13,19,90,2,3,0,com,0,0,4.819418105171435,0.180821768235578
https://ift2y.csb.app/,1,22,13,https,1,2,1,15,0,0,0,app,0,0,3.629219686524096,0.1685279382367447
https://www.kkumag.hr/wp-includes/js/jquery/ui/x4x/v4/d9400a8597f0ffa/login.php,1,79,13,https,1,4,11,53,8,0,0,hr,0,0,4.819497444807719,0.0243959995804208
http://antz.co.in/include/5hkl.html,1,35,10,http,1,3,1,26,2,0,0,in,0,0,4.014438730983426,0.3113437886740194
http://email.m-aut.ru/dhl/autodhl/dhl/deliveryform.php,1,54,14,http,1,4,0,43,4,0,0,ru,0,0,4.050938086083009,0.324515276117586
http://user7770001255.el.r.appspot.com/wp-content,1,49,31,http,3,5,10,30,1,0,0,com,0,0,4.288307426570494,-0.2664845207620769
http://cartetitolares-it-mps.www1.biz/portaleTitolares9/,1,56,30,http,1,4,2,45,1,0,0,biz,0,0,4.168525680793008,0.2748862987313669
http://translate.sogoucdn.com/pcvtsnapshotorigin?_t=1527230263291&amp;from=en&amp;noTrans=0&amp;query=&amp;tabMode=1&amp;tfr=englishpc&amp;to=zh-CHS&amp;url=https://www.wellsfargo.com,1,183,22,http,1,22,15,132,1,8,0,com,1,0,4.992810762182618,1.0851148061553364
http://www.ibtimes.com/mickey-mouse-birthday-10-facts-about-disney-cartoon-character-88th-anniversary-2448219,0,109,15,http,1,13,11,81,1,0,0,com,0,0,4.576798968879437,-0.2604443650219306
http://www.whatsapgrup.0n.4pu.com/,1,34,26,http,3,4,2,24,0,0,0,com,0,0,3.925410635240723,0.0656744636686943
http://www.abt.com/category/20/Digital-Cameras.html,0,51,11,http,1,4,2,39,3,0,0,com,0,0,4.319607332957949,0.6596717533500771
http://www.elefantszerszam.hu/,0,30,22,http,1,2,0,24,0,0,0,hu,0,0,3.9395722619867226,0.0592386259838661
http://www.bestpingpongtables.review/robot/,0,43,29,http,1,2,0,36,1,0,0,review,0,0,3.9873274760758832,0.2910400946102076
https://twitter.com/vh1,0,23,11,https,0,1,1,17,1,0,0,com,0,0,3.725104217943958,0.0504317044770159
http://rmic.simply-winspace.it/bnsh/amelisgnumerosmsFGG/fr/ameliassurane/assure_somtc=true/po/sms2.php,1,102,23,http,1,6,1,85,7,0,0,it,0,0,4.36154589289522,0.6107559392595194
http://www.impacteventsgroup.ca/,0,32,24,http,1,2,0,26,0,0,0,ca,0,0,4.054229296672174,0.317933689533857
https://www.pissedconsumer.com/icon-parking/RT-F.html,0,53,22,https,1,5,0,43,2,0,0,com,0,0,4.467656539101477,0.8368839001999268
http://mmsportable.kissr.com/,1,29,21,http,1,2,0,23,0,0,0,com,0,0,3.926272374139508,0.5300413404736896
http://www.eiepl.com/images/zzz/Crypt/index.php,1,47,13,http,1,3,0,37,4,0,0,com,0,0,4.216421766792933,0.446670574627921
https://www.jugendmigrationsdienste.de/,0,39,30,https,1,2,0,33,0,0,0,de,0,0,4.04106055186274,0.2115854521621508
http://www.invite-grub-whatsappsex-chat.2waky.com/,1,50,42,http,2,6,1,39,0,0,0,com,0,0,4.383981820580906,0.1174824058906796
http://krabi.go.th/poc/img/_notes/Made-in-China/Made-in-China/,1,62,11,http,1,7,0,46,5,0,0,th,0,0,4.208408714297723,0.6128048083532456
"https://en.wikipedia.org/wiki/Gateway,_Inc.",0,43,16,https,1,4,0,33,2,0,0,org,0,0,4.277797824812466,0.6133712556902331
https://mainframecustom.com/shop/custom-sleeved-extensions/24pin-sleeved-cable-extension/,0,89,19,https,0,6,2,74,3,0,0,com,0,0,4.261442211929247,0.0762823713114056
https://tholath.wordpress.com/2009/10/24/fingerprint-patterns/,0,62,21,https,1,3,8,43,4,0,0,com,0,0,4.362469747579446,0.1882804656468327
http://www.goepsa.com/Old%20Files/yahoo/IDCHECK.html,1,52,14,http,1,4,2,40,3,0,0,com,0,0,4.635361295347743,1.6389667748284629
http://lifehacker.com/what-is-tor-and-should-i-use-it-1527891029,0,64,14,http,0,9,10,41,1,0,0,com,0,0,4.572123781480404,-0.4066679916635798
http://www.modir-shabake.com/,0,29,21,http,1,3,0,22,0,0,0,com,0,0,4.1162646156680225,0.3680421180307826
http://www.puzzledragonx.com/en/mission.asp?m=62,0,48,21,http,1,5,2,36,2,1,0,com,0,0,4.5165414066556515,0.6142609350820806
https://en.wikipedia.org/wiki/John_Peel_(huntsman),0,50,16,https,1,4,0,39,2,0,0,org,0,0,4.421467880199449,0.46936510351231
https://www.hortipower.co.uk/recepit46/customer_center/customer-IDPP00C845/myaccount/signin,1,91,20,https,2,5,7,71,5,0,0,uk,0,0,4.5711060041728295,0.4071820516396632
http://cnoeg.csb.app/-=-=-+_=-=-=-=-.html/,1,42,13,http,1,17,0,19,1,0,0,app,0,0,3.9297954712258902,0.4909651992346744
https://outlook-webapp-portal.el.r.appspot.com/dashboard/login.php,1,66,38,https,3,7,0,54,2,0,0,com,0,0,4.14101671113449,0.4682132498632353
https://en.wikipedia.org/wiki/Son_of_the_Mask,0,45,16,https,1,5,0,35,2,0,0,org,0,0,4.216651363324027,-0.1874209944624184
http://yy13041.moonfruit.com/bigshuju,1,37,21,http,1,2,5,26,1,0,0,com,0,0,4.371087149178846,-0.057562269977308
https://ru.wikipedia.org/wiki/LATAM_Chile,0,41,16,https,1,3,0,33,2,0,0,org,0,0,4.345118467927183,0.9684274351774038
https://www.fastcabinetdoors.com/,0,33,24,https,1,2,0,27,0,0,0,com,0,0,4.043801694853791,0.3738809364848144
http://starmak.com.tr/950CAAEA0281AA2BEBED8F9ECCA4BD30/?sec=redacteddetcader,1,76,14,http,1,4,13,54,1,1,0,tr,0,0,4.683534710949098,1.158498607518259
http://www.tech-faq.com/mms.html,0,32,16,http,1,4,0,24,1,0,0,com,0,0,3.8431390622295662,-0.0863642464751398
https://www.sibt.nsw.edu.au/,0,28,19,https,3,4,0,20,0,0,0,au,0,0,3.655045546825804,0.3144155932714332
http://sophie-world.com/games/port-and-starboard,0,48,16,http,0,4,0,39,2,0,0,com,0,0,4.1551876989901,0.3140919369643437
http://www.justlookapp.com/blog/wp-content/themes/storefront/assets/fonts/c8fe2373bd59b7bc5e1e8cbdf2578d45/info.php,1,115,19,http,1,4,17,83,8,0,0,com,0,0,4.65121052243983,-0.0054020600595487
http://www.mondaymagi.com/dayfiv/onlin/78b87c82be7669159e0bf09bee538e59/,1,72,18,http,1,2,21,42,3,0,0,com,0,0,4.709390063996874,-0.726798941757525
http://ethancbanks.com/2014/02/25/the-ethernet-switching-landscape-part-02-finding-meaning-in-latency-measurements/,0,115,15,http,0,11,10,86,4,0,0,com,0,0,4.406171871795629,-0.1291055175164408
https://www.markspcsolution.com/,0,32,23,https,1,2,0,26,0,0,0,com,0,0,4.007048827786958,0.3250026003895417
http://www.kunstpris.dk/images/dropbox/dropbox/index.php,1,56,16,http,1,3,0,46,4,0,0,dk,0,0,4.194787734132637,0.2877638479680841
http://www.imdb.com/title/tt0231035/,0,36,12,http,1,2,7,21,2,0,0,com,0,0,4.006749918638778,-0.3439512368929799
http://www.webster-dictionary.org/definition/blackletter,0,56,26,http,1,3,0,48,2,0,0,org,0,0,4.229130986207537,0.3087073902065693
http://edition.cnn.com/2016/12/21/tennis/australian-open-record-prize-money/index.html,0,86,15,http,1,7,8,62,6,0,0,com,0,0,4.393135685309279,0.1985584089752676
https://www.radioshack.com/search?q=null+modem+cable,0,52,18,https,1,4,0,42,1,1,0,com,0,0,4.468918563962096,0.7317058851452317
http://wesee.wikispaces.com/popsiclebridge,0,42,20,http,1,2,0,36,1,0,0,com,0,0,4.034709089239382,0.280612398333545
http://www.shankennewsdaily.com/,0,32,24,http,1,2,0,26,0,0,0,com,0,0,4.077819531114783,0.24197681039261
https://my-3-management-centre.com/,1,35,26,https,0,4,1,26,0,0,0,com,0,0,3.92172123104524,-0.1074585044909016
https://lender.testing.santander.poweredbydivido.com:443/,1,57,48,https,3,4,3,45,0,0,0,com:443,0,0,4.315284865673197,0.3995678530452042
http://twsport.com.tw,0,21,14,http,1,2,0,16,0,0,0,tw,0,0,3.363286923996055,-0.0349084791810729
http://mail.stichtingarkadaspecialisten.nl/~u43730p39181/pki-validation,1,71,35,http,1,3,10,52,2,0,0,nl,0,0,4.534662127067258,0.0224166185831546
https://ayumilove.wordpress.com/2009/08/09/rdbms-mysql-tutorial-relational-database-management-system-netbeans-ide/,0,115,23,https,1,10,8,89,4,0,0,com,0,0,4.456372505426206,0.0647240902928139
http://myckck.in/redirect.php?id=j4gww2,1,39,9,http,0,4,2,29,1,1,0,in,0,0,4.31682689807206,0.2569833392669716
https://www.britannica.com/place/India,0,38,18,https,1,2,0,31,2,0,0,com,0,0,4.0959686315799715,0.5512386135147155
https://en.wikipedia.org/wiki/Air_Traffic_Controller_(video_game),0,65,16,https,1,6,0,52,2,0,0,org,0,0,4.503459259902292,0.1415645247382406
http://www.meta-chart.com/,0,26,18,http,1,3,0,19,0,0,0,com,0,0,3.642371448743902,-0.0083878798169913
http://web-rechungbetrag-domain.de/WWW.T-ONLINE.DE-TELEKOM-2016/login.idm.telekom.com/toid/mein-suport.html,1,107,27,http,0,13,4,83,4,0,0,de,0,0,4.887470431580851,1.6187259176159563
https://www.instagram.com/hopdoddy/,0,35,17,https,1,2,0,28,1,0,0,com,0,0,4.014438730983427,0.3206634852228696
https://netorgft754307-my.sharepoint.com/:b:/g/personal/shelley_collegeadvisorsne_com/ETeAXwoP0Z9HqUfODpU5UJ8BmF7CVxm8NQun0hSVoB71yA,1,132,32,https,1,5,15,102,5,0,0,com,0,0,5.363010150437366,1.3347437616247009
http://orchardgirls.blogspot.com/,0,33,25,http,1,2,0,27,0,0,0,com,0,0,3.945464952495108,0.4541013594669763
